1.41052,-0.427635,1.90781
1.39249,-0.394047,1.90221
1.34954,-0.411981,1.93579
1.36868,-0.353795,1.91521
1.33697,-0.380871,1.93484
1.30301,-0.376116,1.9688
-0.823492,-0.591503,-2.73193
-0.813226,-1.27109,-2.76054
-0.775939,-1.85212,-2.63201
-0.739521,-2.39402,-2.33362
-0.727746,-2.86263,-1.75725
-0.374237,-2.43307,-2.46209
-0.36573,-2.92808,-1.85666
-0.001173,-2.44026,-2.5037
-3.3e-05,-2.93995,-1.89132
0.365744,-2.92814,-1.85649
0.72777,-2.86282,-1.75692
0.739453,-2.39418,-2.3335
0.374232,-2.43308,-2.46209
-1.79728,1.95144,-0.514333
-1.87358,2.22205,-0.845345
-1.85758,1.85369,-1.05803
-1.81254,1.50549,-0.765897
-1.84681,1.8833,-0.787133
-1.85616,2.52739,-0.716544
-1.90172,2.6245,-0.940374
-1.91829,2.4485,-1.09628
-1.90696,2.4785,-0.902527
-1.81288,2.7174,-0.748328
-1.75019,2.69726,-0.966244
-1.89764,2.60784,-1.16603
-1.85856,2.69486,-0.962402
-1.72787,2.38029,-0.385959
-1.64123,2.71557,-0.394713
-1.77188,2.60888,-0.551908
-1.43824,2.61176,0.006465
-1.28699,2.90189,-0.11633
-1.52758,2.82303,-0.582143
-1.48084,2.81832,-0.248477
-1.0668,2.79309,0.285821
-0.871971,3.03936,0.116916
-1.13239,2.89532,-0.391891
-1.07869,2.97491,0.007754
-1.32663,2.4636,-1.56274
-1.42695,2.68211,-0.964368
-0.988288,2.68316,-0.948266
-1.21433,2.68162,-0.956051
-0.715357,2.1035,-2.56589
-1.06745,2.23375,-2.2261
-0.790583,2.42241,-1.64401
-0.506348,2.19073,-2.32117
-0.769679,2.20488,-2.29648
-0.449495,1.82385,-2.63301
-0.244573,2.08599,-2.57484
-0.009575,1.82363,-2.61091
-0.225367,1.46327,-2.55735
-0.232272,1.82287,-2.61881
-0.419943,1.10006,-2.53146
-0.605998,0.74807,-2.50473
-0.844041,1.11762,-2.47564
-0.651253,1.47058,-2.57896
-0.628226,1.10577,-2.52428
-0.212582,0.744856,-2.50844
-0.007335,0.431715,-2.62938
-0.215699,0.115109,-2.76368
-0.40862,0.427055,-2.60712
-0.212892,0.430341,-2.62508
-0.008573,1.10166,-2.50621
-0.219186,1.1002,-2.51683
-0.618731,0.104003,-2.68132
-0.802478,0.41927,-2.49151
-0.60617,0.422483,-2.56701
-1.45862,1.85824,-2.26674
-1.28866,2.14984,-2.38955
-0.925576,1.84146,-2.5788
-1.11691,1.49906,-2.4285
-1.20088,1.85183,-2.47009
-1.02401,0.767613,-2.36318
-1.29105,1.14311,-2.21712
-1.06666,1.13114,-2.38059
-0.679674,1.83028,-2.62678
0.506543,2.19073,-2.32117
0.244711,2.08599,-2.57483
-0.007237,2.18382,-2.30168
0.28039,2.41666,-1.64655
0.263243,2.18572,-2.31004
1.06753,2.23375,-2.22609
0.715453,2.10351,-2.56587
0.790811,2.4224,-1.64402
0.769815,2.20488,-2.29647
0.513561,2.68957,-0.929251
0.705341,2.94431,-0.25751
0.988477,2.68315,-0.948295
0.753589,2.68568,-0.940561
-0.007994,2.69484,-0.913339
0.257731,2.97198,-0.169149
0.273151,2.69343,-0.918023
